experiment,folder,target_id,target_label,assembly,kind,length,msa_depth,msa_raw_depth,msa_csv,config,sampling_steps,diffusion_samples,max_parallel_samples,recycling_steps,sampling_steps_affinity,diffusion_samples_affinity,sample_rank,status,confidence_score,complex_plddt,ptm,iptm,ligand_iptm,protein_iptm,complex_iplddt,complex_pde,complex_ipde,affinity_pred_value,affinity_probability_binary,structure_path,confidence_json,affinity_json,note
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,4,ok,0.5274907946586609,0.5781280398368835,0.32494187355041504,0.0,,,0.5781280398368835,2.684662342071533,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_4.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_4.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_samples_s40_n8_p2_r3,40,8,2,3,,,4,ok,0.5310474634170532,0.5806291103363037,0.33272087574005127,0.0,,,0.5806291103363037,2.6721012592315674,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_4.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_4.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_steps_s80_n6_p2_r3,80,6,2,3,,,4,ok,0.5279885530471802,0.5750623345375061,0.3396933972835541,0.0,,,0.5750623345375061,2.5630452632904053,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_4.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_4.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,all_s200_n6_p2_r5,200,6,2,5,,,5,ok,0.5229524970054626,0.5691052675247192,0.33834150433540344,0.0,,,0.5691052675247192,2.504517078399658,0.0,,,test_eve_experiments/runs/all_s200_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_5.cif,test_eve_experiments/runs/all_s200_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_5.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,h5_start_s40_n6_p2_r3,40,6,2,3,,,5,ok,0.5225296020507812,0.5738310217857361,0.3173238933086395,0.0,,,0.5738310217857361,2.723982810974121,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_5.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_5.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,5,ok,0.5264212489128113,0.576124906539917,0.3276066780090332,0.0,,,0.576124906539917,2.6763737201690674,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_5.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_5.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_samples_s40_n8_p2_r3,40,8,2,3,,,5,ok,0.529273509979248,0.5787255764007568,0.33146512508392334,0.0,,,0.5787255764007568,2.627439260482788,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_5.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_5.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_steps_s80_n6_p2_r3,80,6,2,3,,,5,ok,0.5208699703216553,0.5681812763214111,0.3316248059272766,0.0,,,0.5681812763214111,2.6838161945343018,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_5.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_5.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_samples_s40_n8_p2_r3,40,8,2,3,,,6,ok,0.5290277004241943,0.579335629940033,0.32779592275619507,0.0,,,0.579335629940033,2.6705822944641113,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_6.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_6.json,,
EVE structures,test_eve_experiments,eve_05_dba62703_1_tpa_asm_gag,DBA62703.1 TPA_asm: Gag [Marsupial endogenous betaretrovirus 5],monomer,monomer,559,5037,5108,,more_samples_s40_n8_p2_r3,40,8,2,3,,,7,ok,0.5109463930130005,0.5579522252082825,0.3229229748249054,0.0,,,0.5579522252082825,2.6531362533569336,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/eve_05_dba62703_1_tpa_asm_gag_model_7.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_05_dba62703_1_tpa_asm_gag/boltz_results_eve_05_dba62703_1_tpa_asm_gag/predictions/eve_05_dba62703_1_tpa_asm_gag/confidence_eve_05_dba62703_1_tpa_asm_gag_model_7.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,h5_start_s40_n6_p2_r3,40,6,2,3,,,0,ok,0.485858678817749,0.4855031371116638,0.4872809052467346,0.0,,,0.4855031371116638,2.787119150161743,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_0.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_0.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,0,ok,0.4802611470222473,0.47377583384513855,0.5062024593353271,0.0,,,0.47377583384513855,2.9398224353790283,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_0.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_0.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_samples_s40_n8_p2_r3,40,8,2,3,,,0,ok,0.4908773601055145,0.4857916533946991,0.5112200379371643,0.0,,,0.4857916533946991,2.7320175170898438,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_0.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_0.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_steps_s80_n6_p2_r3,80,6,2,3,,,0,ok,0.46635398268699646,0.45559731125831604,0.5093808174133301,0.0,,,0.45559731125831604,2.801927089691162,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_0.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_0.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,retry_s200_n6_p2_r5,200,6,2,5,,,0,ok,0.5036783218383789,0.4524780213832855,0.7084795832633972,0.0,,,0.4524780213832855,1.7760813236236572,0.0,,,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_0.cif,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_0.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,h5_start_s40_n6_p2_r3,40,6,2,3,,,1,ok,0.4697822630405426,0.46846872568130493,0.47503650188446045,0.0,,,0.46846872568130493,2.99767804145813,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_1.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_1.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,1,ok,0.4680933654308319,0.4622446298599243,0.4914883077144623,0.0,,,0.4622446298599243,2.9958629608154297,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_1.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_1.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_samples_s40_n8_p2_r3,40,8,2,3,,,1,ok,0.4785281717777252,0.47973009943962097,0.47372040152549744,0.0,,,0.47973009943962097,2.9202253818511963,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_1.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_1.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_steps_s80_n6_p2_r3,80,6,2,3,,,1,ok,0.45291194319725037,0.46002712845802307,0.4244512617588043,0.0,,,0.46002712845802307,3.172435760498047,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_1.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_1.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,retry_s200_n6_p2_r5,200,6,2,5,,,1,ok,0.48419561982154846,0.44559112191200256,0.6386137008666992,0.0,,,0.44559112191200256,2.05168080329895,0.0,,,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_1.cif,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_1.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,h5_start_s40_n6_p2_r3,40,6,2,3,,,2,ok,0.46538859605789185,0.4692234992980957,0.45004889369010925,0.0,,,0.4692234992980957,3.008840799331665,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_2.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_2.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,2,ok,0.45561113953590393,0.45196452736854553,0.4701976180076599,0.0,,,0.45196452736854553,3.125383138656616,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_2.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_2.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_samples_s40_n8_p2_r3,40,8,2,3,,,2,ok,0.47714146971702576,0.47663095593452454,0.47918349504470825,0.0,,,0.47663095593452454,2.9099009037017822,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_2.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_2.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_steps_s80_n6_p2_r3,80,6,2,3,,,2,ok,0.451310396194458,0.4602808952331543,0.41542840003967285,0.0,,,0.4602808952331543,3.330605983734131,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_2.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_2.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,retry_s200_n6_p2_r5,200,6,2,5,,,2,ok,0.45302626490592957,0.4413168728351593,0.49986371397972107,0.0,,,0.4413168728351593,2.9645907878875732,0.0,,,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_2.cif,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_2.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,h5_start_s40_n6_p2_r3,40,6,2,3,,,3,ok,0.4618484079837799,0.46185362339019775,0.46182742714881897,0.0,,,0.46185362339019775,3.059558391571045,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_3.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_3.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_recycling_s40_n6_p2_r5,40,6,2,5,,,3,ok,0.45397648215293884,0.45056647062301636,0.46761658787727356,0.0,,,0.45056647062301636,3.2046916484832764,0.0,,,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_3.cif,test_eve_experiments/runs/more_recycling_s40_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_3.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_samples_s40_n8_p2_r3,40,8,2,3,,,3,ok,0.4734668433666229,0.4583306610584259,0.5340114235877991,0.0,,,0.4583306610584259,2.5577232837677,0.0,,,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_3.cif,test_eve_experiments/runs/more_samples_s40_n8_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_3.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,more_steps_s80_n6_p2_r3,80,6,2,3,,,3,ok,0.4493919909000397,0.45233702659606934,0.437611848115921,0.0,,,0.45233702659606934,3.096919536590576,0.0,,,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_3.cif,test_eve_experiments/runs/more_steps_s80_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_3.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,retry_s200_n6_p2_r5,200,6,2,5,,,3,ok,0.45226413011550903,0.4456770122051239,0.47861263155937195,0.0,,,0.4456770122051239,3.1259849071502686,0.0,,,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_3.cif,test_eve_experiments/runs/retry_s200_n6_p2_r5/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_3.json,,
EVE structures,test_eve_experiments,eve_06_dba62706_1_tpa_asm_env,DBA62706.1 TPA_asm: Env [Marsupial endogenous betaretrovirus 5],monomer,monomer,489,227,230,,h5_start_s40_n6_p2_r3,40,6,2,3,,,4,ok,0.4603644013404846,0.4619944989681244,0.453843891620636,0.0,,,0.4619944989681244,3.1330647468566895,0.0,,,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/eve_06_dba62706_1_tpa_asm_env_model_4.cif,test_eve_experiments/runs/h5_start_s40_n6_p2_r3/eve_06_dba62706_1_tpa_asm_env/boltz_results_eve_06_dba62706_1_tpa_asm_env/predictions/eve_06_dba62706_1_tpa_asm_env/confidence_eve_06_dba62706_1_tpa_asm_env_model_4.json,,
